id_x,user_id,mission_id,completed_at,id_y,name_x,description,carbon_reduction,name_y,email,created_at,id_x.1,timestamp,activity_type_x,page_id,button_id,id_y.1,session_start,session_end,duration,activity_type_y,start_time,end_time,date
3,101,5,2025-02-11,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-11 02:16:00,Button Click,Settings,BtnSettings,3,2025-02-11 09:37:00,2025-02-11 09:58:00,63 minutes,Session,2025-02-11 06:20:00,2025-02-11 07:14:00,2025-02-14
3,101,5,2025-02-11,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-11 02:04:00,Button Click,Settings,BtnSettings,3,2025-02-11 02:35:00,2025-02-11 02:39:00,63 minutes,Click,2025-02-11 04:56:00,2025-02-11 05:39:00,2025-02-10
3,101,5,2025-02-10,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-10 00:27:00,Button Click,Settings,BtnSettings,3,2025-02-10 00:40:00,2025-02-10 00:57:00,63 minutes,Mission,2025-02-10 10:56:00,2025-02-10 11:04:00,2025-02-13
3,101,5,2025-02-12,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-12 01:19:00,Button Click,Settings,BtnSettings,3,2025-02-12 07:41:00,2025-02-12 08:29:00,63 minutes,Session,2025-02-12 00:08:00,2025-02-12 00:20:00,2025-02-13
3,101,5,2025-02-15,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-15 01:49:00,Button Click,Settings,BtnSettings,3,2025-02-15 00:31:00,2025-02-15 00:44:00,63 minutes,Click,2025-02-15 05:58:00,2025-02-15 06:04:00,2025-02-15
3,101,5,2025-02-10,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-10 02:12:00,Button Click,Settings,BtnSettings,3,2025-02-10 01:32:00,2025-02-10 02:24:00,63 minutes,Mission,2025-02-10 04:00:00,2025-02-10 04:32:00,2025-02-13
3,101,5,2025-02-16,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-16 06:11:00,Button Click,Settings,BtnSettings,3,2025-02-16 04:57:00,2025-02-16 05:28:00,63 minutes,Session,2025-02-16 04:04:00,2025-02-16 04:52:00,2025-02-11
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-14 09:06:00,Button Click,Settings,BtnSettings,3,2025-02-14 06:40:00,2025-02-14 07:37:00,63 minutes,Click,2025-02-14 02:33:00,2025-02-14 03:29:00,2025-02-12
3,101,5,2025-02-16,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-16 07:11:00,Button Click,Settings,BtnSettings,3,2025-02-16 05:42:00,2025-02-16 06:36:00,63 minutes,Mission,2025-02-16 04:39:00,2025-02-16 05:24:00,2025-02-13
3,101,5,2025-02-12,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-12 10:30:00,Button Click,Settings,BtnSettings,3,2025-02-12 01:18:00,2025-02-12 02:15:00,63 minutes,Session,2025-02-12 07:51:00,2025-02-12 08:21:00,2025-02-14
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-13 09:33:00,Button Click,Settings,BtnSettings,3,2025-02-13 07:57:00,2025-02-13 08:38:00,63 minutes,Click,2025-02-13 04:48:00,2025-02-13 05:26:00,2025-02-12
3,101,5,2025-02-15,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-15 04:07:00,Button Click,Settings,BtnSettings,5,2025-02-15 02:20:00,2025-02-15 02:49:00,20 minutes,Mission,2025-02-15 02:19:00,2025-02-15 03:16:00,2025-02-10
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-14 05:07:00,Button Click,Settings,BtnSettings,5,2025-02-14 10:25:00,2025-02-14 10:41:00,20 minutes,Session,2025-02-14 08:14:00,2025-02-14 09:07:00,2025-02-10
3,101,5,2025-02-15,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-15 10:45:00,Button Click,Settings,BtnSettings,5,2025-02-15 06:40:00,2025-02-15 07:33:00,20 minutes,Click,2025-02-15 11:43:00,2025-02-15 12:42:00,2025-02-10
3,101,5,2025-02-15,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-15 05:08:00,Button Click,Settings,BtnSettings,5,2025-02-15 00:07:00,2025-02-15 00:39:00,20 minutes,Mission,2025-02-15 00:37:00,2025-02-15 01:33:00,2025-02-16
3,101,5,2025-02-11,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-11 07:29:00,Button Click,Settings,BtnSettings,5,2025-02-11 06:58:00,2025-02-11 07:35:00,20 minutes,Session,2025-02-11 02:26:00,2025-02-11 03:18:00,2025-02-10
3,101,5,2025-02-16,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-16 05:05:00,Button Click,Settings,BtnSettings,5,2025-02-16 07:43:00,2025-02-16 08:07:00,20 minutes,Click,2025-02-16 03:07:00,2025-02-16 03:38:00,2025-02-11
3,101,5,2025-02-10,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-10 06:45:00,Button Click,Settings,BtnSettings,5,2025-02-10 01:27:00,2025-02-10 02:09:00,20 minutes,Mission,2025-02-10 03:14:00,2025-02-10 03:20:00,2025-02-10
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-14 00:48:00,Button Click,Settings,BtnSettings,5,2025-02-14 04:55:00,2025-02-14 05:54:00,20 minutes,Session,2025-02-14 09:01:00,2025-02-14 09:54:00,2025-02-14
3,101,5,2025-02-16,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-16 08:50:00,Button Click,Settings,BtnSettings,5,2025-02-16 01:26:00,2025-02-16 01:56:00,20 minutes,Click,2025-02-16 09:27:00,2025-02-16 10:23:00,2025-02-14
3,101,5,2025-02-16,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-16 04:07:00,Button Click,Settings,BtnSettings,5,2025-02-16 09:52:00,2025-02-16 10:30:00,20 minutes,Mission,2025-02-16 07:14:00,2025-02-16 07:30:00,2025-02-16
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-14 06:33:00,Button Click,Settings,BtnSettings,5,2025-02-14 03:58:00,2025-02-14 04:02:00,20 minutes,Session,2025-02-14 04:49:00,2025-02-14 05:09:00,2025-02-15
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,3,2025-02-14 00:24:00,Button Click,Settings,BtnSettings,5,2025-02-14 06:51:00,2025-02-14 07:17:00,20 minutes,Click,2025-02-14 11:57:00,2025-02-14 12:47:00,2025-02-15
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-14 10:44:00,Button Click,Rewards,BtnClaimReward,1,2025-02-14 04:44:00,2025-02-14 05:31:00,10 minutes,Mission,2025-02-14 10:52:00,2025-02-14 11:24:00,2025-02-16
3,101,5,2025-02-12,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-12 09:50:00,Button Click,Rewards,BtnClaimReward,1,2025-02-12 07:07:00,2025-02-12 07:45:00,10 minutes,Session,2025-02-12 07:55:00,2025-02-12 08:46:00,2025-02-15
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-14 02:20:00,Button Click,Rewards,BtnClaimReward,1,2025-02-14 05:45:00,2025-02-14 05:55:00,10 minutes,Click,2025-02-14 03:57:00,2025-02-14 04:37:00,2025-02-13
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-13 07:58:00,Button Click,Rewards,BtnClaimReward,1,2025-02-13 07:11:00,2025-02-13 07:50:00,10 minutes,Mission,2025-02-13 04:35:00,2025-02-13 05:05:00,2025-02-12
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-14 08:38:00,Button Click,Rewards,BtnClaimReward,1,2025-02-14 06:08:00,2025-02-14 07:04:00,10 minutes,Session,2025-02-14 07:39:00,2025-02-14 08:00:00,2025-02-16
3,101,5,2025-02-16,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-16 11:27:00,Button Click,Rewards,BtnClaimReward,1,2025-02-16 02:48:00,2025-02-16 02:52:00,10 minutes,Click,2025-02-16 04:26:00,2025-02-16 04:54:00,2025-02-12
3,101,5,2025-02-11,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-11 06:41:00,Button Click,Rewards,BtnClaimReward,1,2025-02-11 08:23:00,2025-02-11 08:45:00,10 minutes,Mission,2025-02-11 06:28:00,2025-02-11 07:02:00,2025-02-16
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-13 11:01:00,Button Click,Rewards,BtnClaimReward,1,2025-02-13 05:05:00,2025-02-13 05:12:00,10 minutes,Session,2025-02-13 05:53:00,2025-02-13 05:56:00,2025-02-12
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-13 08:36:00,Button Click,Rewards,BtnClaimReward,1,2025-02-13 08:15:00,2025-02-13 09:14:00,10 minutes,Click,2025-02-13 10:30:00,2025-02-13 11:27:00,2025-02-14
3,101,5,2025-02-12,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-12 01:44:00,Button Click,Rewards,BtnClaimReward,1,2025-02-12 11:26:00,2025-02-12 11:48:00,10 minutes,Mission,2025-02-12 09:44:00,2025-02-12 09:52:00,2025-02-14
3,101,5,2025-02-12,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-12 11:36:00,Button Click,Rewards,BtnClaimReward,1,2025-02-12 07:51:00,2025-02-12 08:20:00,10 minutes,Session,2025-02-12 00:17:00,2025-02-12 01:04:00,2025-02-10
3,101,5,2025-02-16,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-16 10:28:00,Button Click,Rewards,BtnClaimReward,1,2025-02-16 09:53:00,2025-02-16 10:04:00,10 minutes,Click,2025-02-16 03:25:00,2025-02-16 03:34:00,2025-02-10
3,101,5,2025-02-12,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-12 04:50:00,Button Click,Rewards,BtnClaimReward,3,2025-02-12 02:10:00,2025-02-12 02:42:00,63 minutes,Mission,2025-02-12 05:09:00,2025-02-12 05:34:00,2025-02-11
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-14 03:49:00,Button Click,Rewards,BtnClaimReward,3,2025-02-14 06:48:00,2025-02-14 07:47:00,63 minutes,Session,2025-02-14 05:15:00,2025-02-14 06:05:00,2025-02-14
3,101,5,2025-02-15,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-15 00:14:00,Button Click,Rewards,BtnClaimReward,3,2025-02-15 11:10:00,2025-02-15 11:30:00,63 minutes,Click,2025-02-15 09:54:00,2025-02-15 10:27:00,2025-02-15
3,101,5,2025-02-15,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-15 03:27:00,Button Click,Rewards,BtnClaimReward,3,2025-02-15 07:57:00,2025-02-15 08:19:00,63 minutes,Mission,2025-02-15 06:26:00,2025-02-15 07:12:00,2025-02-13
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-13 02:00:00,Button Click,Rewards,BtnClaimReward,3,2025-02-13 04:04:00,2025-02-13 04:57:00,63 minutes,Session,2025-02-13 05:45:00,2025-02-13 06:05:00,2025-02-12
3,101,5,2025-02-15,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-15 01:20:00,Button Click,Rewards,BtnClaimReward,3,2025-02-15 09:58:00,2025-02-15 10:52:00,63 minutes,Click,2025-02-15 00:07:00,2025-02-15 00:47:00,2025-02-16
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-13 03:37:00,Button Click,Rewards,BtnClaimReward,3,2025-02-13 00:57:00,2025-02-13 01:20:00,63 minutes,Mission,2025-02-13 09:15:00,2025-02-13 09:44:00,2025-02-16
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-13 07:09:00,Button Click,Rewards,BtnClaimReward,3,2025-02-13 03:09:00,2025-02-13 03:18:00,63 minutes,Session,2025-02-13 05:28:00,2025-02-13 05:33:00,2025-02-14
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-13 09:04:00,Button Click,Rewards,BtnClaimReward,3,2025-02-13 02:24:00,2025-02-13 02:31:00,63 minutes,Click,2025-02-13 08:24:00,2025-02-13 08:56:00,2025-02-13
3,101,5,2025-02-11,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-11 11:15:00,Button Click,Rewards,BtnClaimReward,3,2025-02-11 07:25:00,2025-02-11 08:16:00,63 minutes,Mission,2025-02-11 07:22:00,2025-02-11 08:06:00,2025-02-14
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-13 02:53:00,Button Click,Rewards,BtnClaimReward,3,2025-02-13 01:12:00,2025-02-13 01:31:00,63 minutes,Session,2025-02-13 08:41:00,2025-02-13 08:56:00,2025-02-10
3,101,5,2025-02-10,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-10 02:28:00,Button Click,Rewards,BtnClaimReward,3,2025-02-10 04:19:00,2025-02-10 05:14:00,63 minutes,Click,2025-02-10 02:51:00,2025-02-10 03:26:00,2025-02-11
3,101,5,2025-02-16,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-16 07:02:00,Button Click,Rewards,BtnClaimReward,5,2025-02-16 07:16:00,2025-02-16 08:07:00,20 minutes,Mission,2025-02-16 08:46:00,2025-02-16 08:49:00,2025-02-13
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-13 10:40:00,Button Click,Rewards,BtnClaimReward,5,2025-02-13 10:08:00,2025-02-13 10:20:00,20 minutes,Session,2025-02-13 10:29:00,2025-02-13 11:01:00,2025-02-13
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-13 11:09:00,Button Click,Rewards,BtnClaimReward,5,2025-02-13 03:23:00,2025-02-13 03:32:00,20 minutes,Click,2025-02-13 02:32:00,2025-02-13 02:44:00,2025-02-11
3,101,5,2025-02-16,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-16 05:32:00,Button Click,Rewards,BtnClaimReward,5,2025-02-16 02:49:00,2025-02-16 02:59:00,20 minutes,Mission,2025-02-16 07:17:00,2025-02-16 07:46:00,2025-02-14
3,101,5,2025-02-10,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-10 00:35:00,Button Click,Rewards,BtnClaimReward,5,2025-02-10 08:17:00,2025-02-10 08:40:00,20 minutes,Session,2025-02-10 05:01:00,2025-02-10 05:07:00,2025-02-14
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-14 06:55:00,Button Click,Rewards,BtnClaimReward,5,2025-02-14 08:45:00,2025-02-14 09:21:00,20 minutes,Click,2025-02-14 11:11:00,2025-02-14 11:56:00,2025-02-14
3,101,5,2025-02-16,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-16 07:00:00,Button Click,Rewards,BtnClaimReward,5,2025-02-16 07:33:00,2025-02-16 08:30:00,20 minutes,Mission,2025-02-16 02:20:00,2025-02-16 03:15:00,2025-02-16
3,101,5,2025-02-13,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-13 08:38:00,Button Click,Rewards,BtnClaimReward,5,2025-02-13 08:44:00,2025-02-13 09:10:00,20 minutes,Session,2025-02-13 05:28:00,2025-02-13 06:18:00,2025-02-10
3,101,5,2025-02-16,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-16 02:06:00,Button Click,Rewards,BtnClaimReward,5,2025-02-16 10:29:00,2025-02-16 11:09:00,20 minutes,Click,2025-02-16 09:38:00,2025-02-16 10:36:00,2025-02-15
3,101,5,2025-02-12,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-12 01:01:00,Button Click,Rewards,BtnClaimReward,5,2025-02-12 04:49:00,2025-02-12 05:06:00,20 minutes,Mission,2025-02-12 09:49:00,2025-02-12 10:10:00,2025-02-14
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-14 02:12:00,Button Click,Rewards,BtnClaimReward,5,2025-02-14 10:29:00,2025-02-14 11:09:00,20 minutes,Session,2025-02-14 02:41:00,2025-02-14 03:16:00,2025-02-10
3,101,5,2025-02-14,5,잔반 없는 식사 인증하기,식사 후 접시에 음식 남김 없이 식사 완료 인증,0.4,강서윤,kangsy@example.com,2024-12-15,5,2025-02-14 07:45:00,Button Click,Rewards,BtnClaimReward,5,2025-02-14 07:22:00,2025-02-14 07:38:00,20 minutes,Click,2025-02-14 00:10:00,2025-02-14 00:32:00,2025-02-15
4,101,3,2025-02-13,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-13 03:03:00,Button Click,Home,BtnLogin,1,2025-02-13 04:24:00,2025-02-13 04:45:00,10 minutes,Mission,2025-02-13 06:26:00,2025-02-13 06:58:00,2025-02-13
4,101,3,2025-02-12,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-12 02:39:00,Button Click,Home,BtnLogin,1,2025-02-12 03:16:00,2025-02-12 03:33:00,10 minutes,Session,2025-02-12 03:55:00,2025-02-12 04:37:00,2025-02-15
4,101,3,2025-02-13,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-13 05:59:00,Button Click,Home,BtnLogin,1,2025-02-13 04:40:00,2025-02-13 05:38:00,10 minutes,Click,2025-02-13 11:01:00,2025-02-13 11:39:00,2025-02-12
4,101,3,2025-02-15,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-15 01:28:00,Button Click,Home,BtnLogin,1,2025-02-15 07:11:00,2025-02-15 08:09:00,10 minutes,Mission,2025-02-15 01:46:00,2025-02-15 02:01:00,2025-02-10
4,101,3,2025-02-12,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-12 01:49:00,Button Click,Home,BtnLogin,1,2025-02-12 07:05:00,2025-02-12 07:25:00,10 minutes,Session,2025-02-12 10:18:00,2025-02-12 10:57:00,2025-02-13
4,101,3,2025-02-16,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-16 10:07:00,Button Click,Home,BtnLogin,1,2025-02-16 05:12:00,2025-02-16 05:36:00,10 minutes,Click,2025-02-16 03:25:00,2025-02-16 04:09:00,2025-02-14
4,101,3,2025-02-11,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-11 09:06:00,Button Click,Home,BtnLogin,1,2025-02-11 01:16:00,2025-02-11 01:47:00,10 minutes,Mission,2025-02-11 02:54:00,2025-02-11 03:38:00,2025-02-10
4,101,3,2025-02-15,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-15 05:09:00,Button Click,Home,BtnLogin,1,2025-02-15 05:58:00,2025-02-15 06:16:00,10 minutes,Session,2025-02-15 03:58:00,2025-02-15 04:42:00,2025-02-15
4,101,3,2025-02-12,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-12 04:06:00,Button Click,Home,BtnLogin,1,2025-02-12 07:47:00,2025-02-12 08:04:00,10 minutes,Click,2025-02-12 00:27:00,2025-02-12 01:23:00,2025-02-11
4,101,3,2025-02-12,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-12 07:11:00,Button Click,Home,BtnLogin,1,2025-02-12 08:09:00,2025-02-12 08:19:00,10 minutes,Mission,2025-02-12 08:00:00,2025-02-12 08:01:00,2025-02-16
4,101,3,2025-02-11,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-11 11:05:00,Button Click,Home,BtnLogin,1,2025-02-11 00:55:00,2025-02-11 01:33:00,10 minutes,Session,2025-02-11 02:56:00,2025-02-11 03:24:00,2025-02-15
4,101,3,2025-02-16,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-16 04:58:00,Button Click,Home,BtnLogin,1,2025-02-16 00:24:00,2025-02-16 00:40:00,10 minutes,Click,2025-02-16 08:00:00,2025-02-16 08:20:00,2025-02-16
4,101,3,2025-02-12,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-12 03:50:00,Button Click,Home,BtnLogin,3,2025-02-12 05:45:00,2025-02-12 06:20:00,63 minutes,Mission,2025-02-12 02:05:00,2025-02-12 02:22:00,2025-02-12
4,101,3,2025-02-10,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-10 05:02:00,Button Click,Home,BtnLogin,3,2025-02-10 05:47:00,2025-02-10 05:51:00,63 minutes,Session,2025-02-10 06:34:00,2025-02-10 06:53:00,2025-02-16
4,101,3,2025-02-15,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-15 08:51:00,Button Click,Home,BtnLogin,3,2025-02-15 11:12:00,2025-02-15 11:16:00,63 minutes,Click,2025-02-15 08:47:00,2025-02-15 08:49:00,2025-02-11
4,101,3,2025-02-12,3,셔틀 및 대중교통 이용하기,셔틀버스나 대중교통을 이용한 여행 인증,0.8,강서윤,kangsy@example.com,2024-12-15,1,2025-02-12 01:16:00,Button Click,Home,BtnLogin,3,2025-02-12 03:34:00,2025-02-12 03:40:00,63 minutes,Mission,2025-02-12 08:28:00,2025-02-12 09:01:00,2025-02-12
